AmenityCrosswalkValue,EntityCode
Survey|20180508|1|02202|DiningRoom|1,02202
Survey|20180508|1|02865|DiningRoom|1,02865
Survey|20180508|1|00259|DiningRoom|1,00259
Survey|20180508|1|02280|DiningRoom|1,02280
Survey|20180508|1|00293|DiningRoom|1,00293
Survey|20180508|1|01556|DiningRoom|1,01556
Survey|20180508|1|01598|DiningRoom|1,01598
Survey|20180508|1|02505|DiningRoom|1,02505
Survey|20180508|1|01644|DiningRoom|1,01644
Survey|20180508|1|00158|DiningRoom|2,00158
Survey|20180508|1|02777|DiningRoom|1,02777
Survey|20180508|1|01564|DiningRoom|2,01564
Survey|20180508|1|02284|DiningRoom|1,02284
Survey|20180508|1|01100|DiningRoom|1,01100
Survey|20180508|1|02595|DiningRoom|1,02595
Survey|20180508|1|02843|DiningRoom|1,02843
Survey|20180508|1|01578|Boardroom|1,01578
Survey|20180508|1|01054|Boardroom|1,01054
Survey|20180508|1|00674|Boardroom|1,00674
Survey|20180508|1|00646|Boardroom|1,00646
Survey|20180508|1|02748|Boardroom|1,02748
Survey|20180508|1|00715|Boardroom|1,00715
Survey|20180508|1|01191|Boardroom|1,01191
Survey|20180508|1|00100|Boardroom|1,00100
Survey|20180508|1|02830|Boardroom|1,02830
Survey|20180508|1|00166|Boardroom|1,00166
Survey|20180508|1|00607|Boardroom|1,00607
Survey|20180508|1|00102|Boardroom|1,00102
Survey|20180508|1|00106|Boardroom|1,00106
Survey|20180508|1|00881|Boardroom|1,00881
Survey|20180508|1|00703|Boardroom|1,00703
Survey|20180508|1|00682|Boardroom|1,00682
Survey|20180508|1|00199|PrivateDiningAndMeetingRooms|1,00199
Survey|20180508|1|02812|PrivateDiningAndMeetingRooms|1,02812
Survey|20180508|1|02595|PrivateDiningAndMeetingRooms|1,02595
Survey|20180508|1|01594|PrivateDiningAndMeetingRooms|1,01594
Survey|20180508|1|01598|PrivateDiningAndMeetingRooms|1,01598
Survey|20180508|1|02847|PrivateDiningAndMeetingRooms|1,02847
Survey|20180508|1|03016|PrivateDiningAndMeetingRooms|1,03016
Survey|20180508|1|03012|PrivateDiningAndMeetingRooms|1,03012
Survey|20180508|1|02849|PrivateDiningAndMeetingRooms|1,02849
Survey|20180508|1|02661|PrivateDiningAndMeetingRooms|1,02661
Survey|20180508|1|00298|PrivateDiningAndMeetingRooms|1,00298
Survey|20180508|1|02616|PrivateDiningAndMeetingRooms|1,02616
Survey|20180508|1|00514|PrivateDiningAndMeetingRooms|1,00514
Survey|20180508|1|01595|AnytimeLounge|1,01595
Survey|20180508|1|03110|PrivateDiningAndMeetingRooms|1,03110
Survey|20180508|1|01099|GolfServices|1,01099
Survey|20180508|1|02702|AnytimeLounge|1,02702
Survey|20180508|1|00106|AnytimeLounge|1,00106
Survey|20180508|1|01598|AnytimeLounge|1,01598
Survey|20180508|1|00112|AnytimeLounge|1,00112
Survey|20180508|1|00507|AnytimeLounge|1,00507
Survey|20180508|1|01564|AnytimeLounge|1,01564
Survey|20180508|1|02866|AnytimeLounge|1,02866
Survey|20180508|1|00454|AnytimeLounge|1,00454
Survey|20180508|1|02703|SelfParking|1,02703
Survey|20180508|1|02855|SelfParking|1,02855
Survey|20180508|1|02284|SelfParking|1,02284
Survey|20180508|1|00622|SelfParking|1,00622
Survey|20180508|1|01063|SelfParking|1,01063
Survey|20180508|1|01475|SelfParking|1,01475
Survey|20180508|1|01556|SelfParking|1,01556
Survey|20180508|1|03016|SelfParking|1,03016
Survey|20180508|1|00102|SelfParking|1,00102
Survey|20180508|1|00260|SelfParking|1,00260
Survey|20180508|1|01136|SelfParking|1,01136
Survey|20180508|1|00106|SelfParking|1,00106
Survey|20180508|1|01535|SelfParking|1,01535
Survey|20180508|1|02283|SelfParking|1,02283
Survey|20180508|1|00387|SelfParking|1,00387
Survey|20180508|1|01104|SelfParking|1,01104
Survey|20180508|1|02286|SelfParking|1,02286
Survey|20180508|1|00674|SelfParking|1,00674
Survey|20180508|1|01554|SelfParking|1,01554
Survey|20180508|1|02703|FitnessCenter|1,02703
Survey|20180508|1|00153|FitnessCenter|1,00153
Survey|20180508|1|02602|FitnessCenter|1,02602
Survey|20180508|1|00185|FitnessCenter|1,00185
Survey|20180508|1|02505|FitnessCenter|1,02505
Survey|20180508|1|02836|FitnessCenter|1,02836
Survey|20180508|1|00192|FitnessCenter|1,00192
Survey|20180508|1|02662|FitnessCenter|1,02662
Survey|20180508|1|00112|FitnessCenter|1,00112
Survey|20180508|1|02895|FitnessCenter|1,02895
Survey|20180508|1|02280|BusinessServices|1,02280
Survey|20180508|1|02843|BusinessServices|1,02843
Survey|20180508|1|02662|BusinessServices|1,02662
Survey|20180508|1|01724|BusinessServices|1,01724
Survey|20180508|1|00259|BusinessServices|1,00259
Survey|20180508|1|00387|BusinessServices|1,00387
Survey|20180508|1|00703|BusinessServices|1,00703
Survey|20180508|1|01591|BusinessServices|1,01591
Survey|20180508|1|02895|BusinessServices|1,02895
Survey|20180508|1|01556|SocialEvents|1,01556
Survey|20180508|1|03008|SocialEvents|1,03008
Survey|20180508|1|02859|SocialEvents|1,02859
Survey|20180508|1|00764|SocialEvents|1,00764
Survey|20180508|1|01099|SocialEvents|1,01099
Survey|20180508|1|00657|SocialEvents|1,00657
Survey|20180508|1|00607|SocialEvents|1,00607
Survey|20180508|1|01578|SocialEvents|1,01578
Survey|20180508|1|02702|SocialEvents|1,02702
Survey|20180508|1|00199|SocialEvents|1,00199
Survey|20180508|1|00522|SteamRoom|1,00522
Survey|20180508|1|00654|SteamRoom|1,00654
Survey|20180508|1|01554|SteamRoom|1,01554
Survey|20180508|1|00183|SteamRoom|1,00183
Survey|20180508|1|03012|SteamRoom|1,03012
Survey|20180508|1|00106|CorporateEvents|1,00106
Survey|20180508|1|01595|CorporateEvents|1,01595
Survey|20180508|1|01594|CorporateEvents|1,01594
Survey|20180508|1|00105|CorporateEvents|1,00105
Survey|20180508|1|02280|CorporateEvents|1,02280
Survey|20180508|1|00703|CorporateEvents|1,00703
Survey|20180508|1|02895|CorporateEvents|1,02895
Survey|20180508|1|02779|CorporateEvents|1,02779
Survey|20180508|1|02775|CorporateEvents|1,02775
Survey|20180508|1|00170|BusinessServices|1,00170
Survey|20180508|1|01063|DiningRoom|1,01063
Survey|20180508|1|02602|PickleballCourts|1,02602
Survey|20180508|1|00734|PickleballCourts|1,00734
Survey|20180508|1|02847|GolfPracticeFacility|1,02847
Survey|20180508|1|00745|GolfPracticeFacility|1,00745
Survey|20180508|1|00541|GolfPracticeFacility|1,00541
Survey|20180508|1|01682|GolfPracticeFacility|1,01682
Survey|20180508|1|01063|GolfPracticeFacility|1,01063
Survey|20180508|1|02832|GolfPracticeFacility|1,02832
Survey|20180508|1|03070|GolfPracticeFacility|1,03070
Survey|20180508|1|02985|GolfPracticeFacility|1,02985
Survey|20180508|1|02284|GolfPracticeFacility|1,02284
Survey|20180508|1|00114|GolfPracticeFacility|1,00114
Survey|20180508|1|00522|GolfPracticeFacility|1,00522
Survey|20180508|1|02840|GolfPracticeFacility|1,02840
Survey|20180508|1|02808|GolfPracticeFacility|1,02808
Survey|20180508|1|02845|GolfPracticeFacility|1,02845
Survey|20180508|1|03059|GolfPracticeFacility|1,03059
Survey|20180508|1|02702|GolfPracticeFacility|1,02702
Survey|20180508|1|02594|GolfPracticeFacility|1,02594
Survey|20180508|1|00996|GolfPracticeFacility|1,00996
Survey|20180508|1|00164|GolfPracticeFacility|1,00164
Survey|20180508|1|01098|BusinessServices|1,01098
Survey|20180508|1|02704|BusinessServices|1,02704
Survey|20180508|1|00674|BusinessServices|1,00674
Survey|20180508|1|02863|BusinessServices|1,02863
Survey|20180508|1|00153|BusinessServices|1,00153
Survey|20180508|1|02810|BusinessServices|1,02810
Survey|20180508|1|02987|BusinessServices|1,02987
Survey|20180508|1|02604|BusinessServices|1,02604
Survey|20180508|1|02865|BusinessServices|1,02865
Survey|20180508|1|00514|BusinessServices|1,00514
Survey|20180508|1|00131|BusinessServices|1,00131
Survey|20180508|1|02773|SocialEvents|1,02773
Survey|20180508|1|00763|SocialEvents|1,00763
Survey|20180508|1|00183|SocialEvents|1,00183
Survey|20180508|1|02889|SocialEvents|1,02889
Survey|20180508|1|00622|SocialEvents|1,00622
Survey|20180508|1|02594|SocialEvents|1,02594
Survey|20180508|1|02777|Weddings|1,02777
Survey|20180508|1|00448|Weddings|1,00448
Survey|20180508|1|00259|Weddings|1,00259
Survey|20180508|1|02175|Weddings|1,02175
Survey|20180508|1|00185|Weddings|1,00185
Survey|20180508|1|02987|Weddings|1,02987
Survey|20180508|1|00245|Weddings|1,00245
Survey|20180508|1|00562|Weddings|1,00562
Survey|20180508|1|02822|BusinessServices|1,02822
Survey|20180508|1|02985|BusinessServices|1,02985
Survey|20180508|1|01597|BusinessServices|1,01597
Survey|20180508|1|00116|BusinessServices|1,00116
Survey|20180508|1|01162|BusinessServices|1,01162
Survey|20180508|1|01054|BusinessServices|1,01054
Survey|20180508|1|01075|Weddings|1,01075
Survey|20180508|1|02840|Weddings|1,02840
Survey|20180508|1|02836|Weddings|1,02836
Survey|20180508|1|03110|BusinessServices|1,03110
Survey|20180508|1|02504|PrivateDiningAndMeetingRooms|1,02504
Survey|20180508|1|02845|PrivateDiningAndMeetingRooms|1,02845
Survey|20180508|1|01063|PrivateDiningAndMeetingRooms|1,01063
Survey|20180508|1|02901|PrivateDiningAndMeetingRooms|1,02901
Survey|20180508|1|02855|PrivateDiningAndMeetingRooms|1,02855
Survey|20180508|1|01099|PrivateDiningAndMeetingRooms|1,01099
Survey|20180508|1|01430|PrivateDiningAndMeetingRooms|1,01430
Survey|20180508|1|00648|PrivateDiningAndMeetingRooms|1,00648
Survey|20180508|1|02849|Ballroom|1,02849
Survey|20180508|1|02700|Ballroom|1,02700
Survey|20180508|1|01578|Ballroom|1,01578
Survey|20180508|1|00375|Ballroom|1,00375
Survey|20180508|1|03110|Ballroom|1,03110
Survey|20180508|1|02662|GolfServices|1,02662
Survey|20180508|1|02865|GolfServices|1,02865
Survey|20180508|1|03065|GolfSimulator|1,03065
Survey|20180508|1|02843|GolfPracticeFacility|1,02843
Survey|20180508|1|02843|FitnessCenter|1,02843
Survey|20180508|1|01084|FitnessCenter|1,01084
Survey|20180508|1|00238|FitnessCenter|1,00238
Survey|20180508|1|02849|GolfEvents|1,02849
Survey|20180508|1|02851|GolfEvents|1,02851
Survey|20180508|1|03012|GolfEvents|1,03012
Survey|20180508|1|02812|TennisCourts|1,02812
Survey|20180508|1|02901|TennisCourts|1,02901
Survey|20180508|1|02855|TennisCourts|1,02855
Survey|20180508|1|00734|TennisCourts|1,00734
Survey|20180508|1|00685|TennisCourts|1,00685
Survey|20180508|1|02175|TennisCourts|1,02175
Survey|20180508|1|00574|TennisCourts|1,00574
Survey|20180508|1|02700|TennisCourts|1,02700
Survey|20180508|1|00002|TennisCourts|1,00002
Survey|20180508|1|00522|TennisCourts|1,00522
Survey|20180508|1|02845|Ballroom|1,02845
Survey|20180508|1|03008|Ballroom|1,03008
Survey|20180508|1|01162|Ballroom|1,01162
Survey|20180508|1|02595|Ballroom|1,02595
Survey|20180508|1|03056|Ballroom|1,03056
Survey|20180508|1|00192|Ballroom|1,00192
Survey|20180508|1|00913|Ballroom|1,00913
Survey|20180508|1|02997|Ballroom|1,02997
Survey|20180508|1|02866|Ballroom|1,02866
Survey|20180508|1|02985|Ballroom|1,02985
Survey|20180508|1|01688|Ballroom|1,01688
Survey|20180508|1|00199|Ballroom|1,00199
Survey|20180508|1|02701|Ballroom|1,02701
Survey|20180508|1|02704|Ballroom|1,02704
Survey|20180508|1|02756|Ballroom|1,02756
Survey|20180508|1|00562|Ballroom|1,00562
Survey|20180508|1|02175|Ballroom|1,02175
Survey|20180508|1|00118|Ballroom|1,00118
Survey|20180508|1|02602|Ballroom|1,02602
Survey|20180508|1|00185|ConferenceRoom|1,00185
Survey|20180508|1|03083|ConferenceRoom|1,03083
Survey|20180508|1|00387|ConferenceRoom|1,00387
Survey|20180508|1|02704|ConferenceRoom|1,02704
Survey|20180508|1|00685|ConferenceRoom|1,00685
Survey|20180508|1|00913|ConferenceRoom|1,00913
Survey|20180508|1|02773|ConferenceRoom|1,02773
Survey|20180508|1|00102|ConferenceRoom|1,00102
Survey|20180508|1|00674|ConferenceRoom|1,00674
Survey|20180508|1|02895|ConferenceRoom|1,02895
Survey|20180508|1|03056|ConferenceRoom|1,03056
Survey|20180508|1|01556|GolfPracticeFacility|1,01556
Survey|20180508|1|01535|AVEquipment|1,01535
Survey|20180508|1|00387|AVEquipment|1,00387
Survey|20180508|1|02863|AVEquipment|1,02863
Survey|20180508|1|01591|AVEquipment|1,01591
Survey|20180508|1|01100|AVEquipment|1,01100
Survey|20180508|1|00153|AVEquipment|1,00153
Survey|20180508|1|01344|AVEquipment|1,01344
Survey|20180508|1|00199|AVEquipment|1,00199
Survey|20180508|1|02616|AVEquipment|1,02616
Survey|20180508|1|02816|AVEquipment|1,02816
Survey|20180508|1|03008|AVEquipment|1,03008
Survey|20180508|1|01098|AVEquipment|1,01098
Survey|20180508|1|03065|AVEquipment|1,03065
Survey|20180508|1|02704|AVEquipment|1,02704
Survey|20180508|1|02777|AVEquipment|1,02777
Survey|20180508|1|02602|AVEquipment|1,02602
Survey|20180508|1|02282|AVEquipment|1,02282
Survey|20180508|1|01668|AVEquipment|1,01668
Survey|20180508|1|02820|AVEquipment|1,02820
Survey|20180508|1|03070|AVEquipment|1,03070
Survey|20180508|1|00764|AVEquipment|1,00764
Survey|20180508|1|00293|Weddings|1,00293
Survey|20180508|1|01430|Weddings|1,01430
Survey|20180508|1|02604|Weddings|1,02604
Survey|20180508|1|00195|Weddings|1,00195
Survey|20180508|1|00170|Weddings|1,00170
Survey|20180508|1|00745|Weddings|1,00745
Survey|20180508|1|01598|Weddings|1,01598
Survey|20180508|1|00622|Weddings|1,00622
Survey|20180508|1|01084|Weddings|1,01084
Survey|20180508|1|00430|CorporateEvents|1,00430
Survey|20180508|1|01579|CorporateEvents|1,01579
Survey|20180508|1|03016|CorporateEvents|1,03016
Survey|20180508|1|03083|CorporateEvents|1,03083
Survey|20180508|1|02849|CorporateEvents|1,02849
Survey|20180508|1|00245|CorporateEvents|1,00245
Survey|20180508|1|00476|CorporateEvents|1,00476
Survey|20180508|1|02985|CorporateEvents|1,02985
Survey|20180508|1|01578|CorporateEvents|1,01578
Survey|20180508|1|00522|CorporateEvents|1,00522
Survey|20180508|1|00128|CorporateEvents|1,00128
Survey|20180508|1|00375|CorporateEvents|1,00375
Survey|20180508|1|00678|FitnessCenter|1,00678
Survey|20180508|1|00654|FitnessCenter|1,00654
Survey|20180508|1|00103|TennisServices|1,00103
Survey|20180508|1|03056|TennisServices|1,03056
Survey|20180508|1|01582|TennisServices|1,01582
Survey|20180508|1|02069|TennisServices|1,02069
Survey|20180508|1|00430|DiningRoom|1,00430
Survey|20180508|1|01349|DiningRoom|1,01349
Survey|20180508|1|02855|ValetParking|1,02855
Survey|20180508|1|02756|ValetParking|1,02756
Survey|20180508|1|00107|ValetParking|1,00107
Survey|20180508|1|02777|ValetParking|1,02777
Survey|20180508|1|00996|ValetParking|1,00996
Survey|20180508|1|00745|SelfParking|1,00745
Survey|20180508|1|00269|SelfParking|1,00269
Survey|20180508|1|02830|SelfParking|1,02830
Survey|20180508|1|02838|SelfParking|1,02838
Survey|20180508|1|00622|CateringServices|1,00622
Survey|20180508|1|00118|GolfEvents|1,00118
Survey|20180508|1|00881|GolfEvents|1,00881
Survey|20180508|1|02812|GolfEvents|1,02812
Survey|20180508|1|00293|GolfEvents|1,00293
Survey|20180508|1|02753|GolfEvents|1,02753
Survey|20180508|1|02175|GolfEvents|1,02175
Survey|20180508|1|02505|GolfEvents|1,02505
Survey|20180508|1|02604|GolfEvents|1,02604
Survey|20180508|1|01084|GolfEvents|1,01084
Survey|20180508|1|00430|GolfEvents|1,00430
Survey|20180508|1|02855|GolfEvents|1,02855
Survey|20180508|1|02602|GolfEvents|1,02602
Survey|20180508|1|02997|GolfEvents|1,02997
Survey|20180508|1|00764|GolfEvents|1,00764
Survey|20180508|1|01579|GolfEvents|1,01579
Survey|20180508|1|00128|GolfEvents|1,00128
Survey|20180508|1|00107|GolfEvents|1,00107
Survey|20180508|1|02702|GolfEvents|1,02702
Survey|20180508|1|00298|GolfEvents|1,00298
Survey|20180508|1|01104|GolfServices|1,01104
Survey|20180508|1|01554|GolfServices|1,01554
Survey|20180508|1|00114|GolfServices|1,00114
Survey|20180508|1|02997|GolfServices|1,02997
Survey|20180508|1|00106|GolfServices|1,00106
Survey|20180508|1|02830|GolfServices|1,02830
Survey|20180508|1|00996|GolfServices|1,00996
Survey|20180508|1|01594|GolfServices|1,01594
Survey|20180508|1|00131|GolfServices|1,00131
Survey|20180508|1|02822|GolfServices|1,02822
Survey|20180508|1|02845|GolfServices|1,02845
Survey|20180508|1|01075|GolfServices|1,01075
Survey|20180508|1|01136|GolfServices|1,01136
Survey|20180508|1|00476|GolfServices|1,00476
Survey|20180508|1|02836|Pool|1,02836
Survey|20180508|1|01556|Pool|1,01556
Survey|20180508|1|02756|Pool|1,02756
Survey|20180508|1|00105|Pool|1,00105
Survey|20180508|1|00116|Pool|1,00116
Survey|20180508|1|02948|Pool|1,02948
Survey|20180508|1|02866|Pool|1,02866
Survey|20180508|1|02286|Pool|1,02286
Survey|20180508|1|00131|Pool|1,00131
Survey|20180508|1|03065|PoolServices|1,03065
Survey|20180508|1|01084|PoolServices|1,01084
Survey|20180508|1|02808|PoolServices|1,02808
Survey|20180508|1|00245|PoolServices|1,00245
Survey|20180508|1|00387|PoolServices|1,00387
Survey|20180508|1|00157|AnytimeLounge|1,00157
Survey|20180508|1|00118|AnytimeLounge|1,00118
Survey|20180508|1|01584|AnyTimeLounge|1,01584
Survey|20180508|1|00153|AnytimeLounge|1,00153
Survey|20180508|1|00107|PoolServices|1,00107
Survey|20180508|1|00164|PoolServices|1,00164
Survey|20180508|1|00114|PoolServices|1,00114
Survey|20180508|1|02889|GolfCourse|1,02889
Survey|20180508|1|00375|PoolServices|1,00375
Survey|20180508|1|00110|RacquetballCourts|1,00110
Survey|20180508|1|02661|RacquetballCourts|1,02661
Survey|20180508|1|00192|RacquetballCourts|1,00192
Survey|20180508|1|00979|RacquetballCourts|1,00979
Survey|20180508|1|02280|BasketballCourt|1,02280
Survey|20180508|1|02859|HotelRooms|1,02859
Survey|20180508|1|02175|BocceBall|1,02175
Survey|20180508|1|01056|BocceBall|1,01056
Survey|20180508|1|00245|GolfServices|1,00245
Survey|20180508|1|02851|GolfPracticeFacility|1,02851
Survey|20180508|1|00448|GolfCourse|1,00448
Survey|20180508|1|02830|GolfCourse|1,02830
Survey|20180508|1|00674|GolfCourse|3,00674
Survey|20180508|1|01592|GolfCourse|1,01592
Survey|20180508|1|00996|GolfCourse|1,00996
Survey|20180508|1|02895|GolfCourse|1,02895
Survey|20180508|1|02865|GolfCourse|1,02865
Survey|20180508|1|01401|GolfCourse|1,01401
Survey|20180508|1|02861|GolfCourse|1,02861
Survey|20180508|1|00110|GolfCourse|1,00110
Survey|20180508|1|01535|GolfCourse|1,01535
Survey|20180508|1|01075|GolfCourse|1,01075
Survey|20180508|1|02845|GolfCourse|1,02845
Survey|20180508|1|01099|GolfCourse|1,01099
Survey|20180508|1|01099|GolfCourse|2,01099
Survey|20180508|1|02849|GolfCourse|1,02849
Survey|20180508|1|01688|GolfCourse|1,01688
Survey|20180508|1|02779|GolfCourse|2,02779
Survey|20180508|1|01798|GolfCourse|1,01798
Survey|20180508|1|02286|FitnessCenter|1,02286
Survey|20180508|1|01556|Whirlpool|1,01556
Survey|20180508|1|01054|Whirlpool|1,01054
Survey|20180508|1|01578|Whirlpool|1,01578
Survey|20180508|1|00100|Whirlpool|1,00100
Survey|20180508|1|01054|GolfCourse|2,01054
Survey|20180508|1|00764|GolfCourse|1,00764
Survey|20180508|1|03083|GolfCourse|2,03083
Survey|20180508|1|02836|GolfCourse|1,02836
Survey|20180508|1|02286|SteamRoom|1,02286
Survey|20180508|1|02286|PickleballCourts|1,02286
Survey|20180508|1|02661|Spa|1,02661
Survey|20180508|1|00100|Spa|1,00100
Survey|20180508|1|02662|Spa|1,02662
Survey|20180508|1|00110|Spa|1,00110
Survey|20180508|1|00103|Spa|1,00103
Survey|20180508|1|00192|Spa|1,00192
Survey|20180508|1|01084|Sauna|1,01084
Survey|20180508|1|01593|SocialEvents|1,01593
Survey|20180508|1|01593|GolfEvents|1,01593
Survey|20180508|1|01593|DiningRoom|1,01593
Survey|20180508|1|00102|GolfCourse|1,00102
Survey|20180508|1|00002|GolfPracticeFacility|1,00002
Survey|20180508|1|02987|DiningRoom|1,02987
Survey|20180508|1|01475|DiningRoom|1,01475
Survey|20180508|1|02175|DiningRoom|1,02175
Survey|20180508|1|00556|DiningRoom|1,00556
Survey|20180508|1|00574|DiningRoom|1,00574
Survey|20180508|1|02700|DiningRoom|2,02700
Survey|20180508|1|01582|DiningRoom|2,01582
Survey|20180508|1|00685|DiningRoom|1,00685
Survey|20180508|1|01212|DiningRoom|1,01212
Survey|20180508|1|00562|DiningRoom|1,00562
Survey|20180508|1|00730|DiningRoom|1,00730
Survey|20180508|1|00734|DiningRoom|1,00734
Survey|20180508|1|03080|DiningRoom|1,03080
Survey|20180508|1|02820|DiningRoom|1,02820
Survey|20180508|1|01579|DiningRoom|1,01579
Survey|20180508|1|02701|DiningRoom|1,02701
Survey|20180508|1|01594|DiningRoom|1,01594
Survey|20180508|1|00448|TennisCourts|1,00448
Survey|20180508|1|00107|TennisCourts|1,00107
Survey|20180508|1|01056|TennisCourts|1,01056
Survey|20180508|1|01136|TennisCourts|1,01136
Survey|20180508|1|00514|TennisCourts|1,00514
Survey|20180508|1|02948|TennisCourts|1,02948
Survey|20180508|1|03065|TennisCourts|1,03065
Survey|20180508|1|00112|TennisCourts|1,00112
Survey|20180508|1|03070|TennisCourts|1,03070
Survey|20180508|1|03008|AnytimeLounge|1,03008
Survey|20180508|1|03080|AnytimeLounge|1,03080
Survey|20180508|1|02901|AnytimeLounge|1,02901
Survey|20180508|1|02834|AnytimeLounge|1,02834
Survey|20180508|1|02810|AnytimeLounge|1,02810
Survey|20180508|1|01579|AnytimeLounge|1,01579
Survey|20180508|1|00745|AnytimeLounge|1,00745
Survey|20180508|1|00183|AnytimeLounge|1,00183
Survey|20180508|1|00715|AnytimeLounge|1,00715
Survey|20180508|1|00476|AnytimeLounge|1,00476
Survey|20180508|1|02816|AnytimeLounge|1,02816
Survey|20180508|1|02662|AnytimeLounge|1,02662
Survey|20180508|1|02775|AnytimeLounge|1,02775
Survey|20180508|1|02505|AnytimeLounge|1,02505
Survey|20180508|1|00678|AnytimeLounge|1,00678
Survey|20180508|1|01475|Ballroom|1,01475
Survey|20180508|1|02948|Ballroom|1,02948
Survey|20180508|1|00648|Ballroom|1,00648
Survey|20180508|1|02812|Ballroom|1,02812
Survey|20180508|1|02868|Ballroom|1,02868
Survey|20180508|1|01349|Ballroom|1,01349
Survey|20180508|1|00881|Ballroom|1,00881
Survey|20180508|1|01104|Ballroom|1,01104
Survey|20180508|1|02705|Ballroom|1,02705
Survey|20180508|1|00166|Ballroom|1,00166
Survey|20180508|1|00102|Ballroom|1,00102
Survey|20180508|1|02901|Ballroom|1,02901
Survey|20180508|1|01344|Ballroom|1,01344
Survey|20180508|1|01556|Ballroom|1,01556
Survey|20180508|1|03083|TennisCourts|1,03083
Survey|20180508|1|01475|BusinessServices|1,01475
Survey|20180508|1|02830|BusinessServices|1,02830
Survey|20180508|1|02773|BusinessServices|1,02773
Survey|20180508|1|01579|BusinessServices|1,01579
Survey|20180508|1|02868|BusinessServices|1,02868
Survey|20180508|1|00195|BusinessServices|1,00195
Survey|20180508|1|00764|BusinessServices|1,00764
Survey|20180508|1|02775|SocialEvents|1,02775
Survey|20180508|1|02838|SocialEvents|1,02838
Survey|20180508|1|03080|SocialEvents|1,03080
Survey|20180508|1|02810|SocialEvents|1,02810
Survey|20180508|1|00913|SocialEvents|1,00913
Survey|20180508|1|03059|SocialEvents|1,03059
Survey|20180508|1|00654|Weddings|1,00654
Survey|20180508|1|02855|Weddings|1,02855
Survey|20180508|1|03059|Weddings|1,03059
Survey|20180508|1|01554|Weddings|1,01554
Survey|20180508|1|03065|Weddings|1,03065
Survey|20180508|1|00166|Weddings|1,00166
Survey|20180508|1|02753|Weddings|1,02753
Survey|20180508|1|00413|Weddings|1,00413
Survey|20180508|1|00107|Weddings|1,00107
Survey|20180508|1|01063|Weddings|1,01063
Survey|20180508|1|02832|Weddings|1,02832
Survey|20180508|1|01592|BusinessServices|1,01592
Survey|20180508|1|00102|BusinessServices|1,00102
Survey|20180508|1|01644|BusinessServices|1,01644
Survey|20180508|1|01682|BusinessServices|1,01682
Survey|20180508|1|00002|BusinessServices|1,00002
Survey|20180508|1|00298|BusinessServices|1,00298
Survey|20180508|1|00158|CorporateEvents|1,00158
Survey|20180508|1|02843|CorporateEvents|1,02843
Survey|20180508|1|01056|Weddings|1,01056
Survey|20180508|1|00116|PickleballCourts|1,00116
Survey|20180508|1|01054|SteamRoom|1,01054
Survey|20180508|1|00375|SteamRoom|1,00375
Survey|20180508|1|01582|CateringServices|1,01582
Survey|20180508|1|00996|CateringServices|1,00996
Survey|20180508|1|02595|CateringServices|1,02595
Survey|20180508|1|02771|CateringServices|1,02771
Survey|20180508|1|02866|GolfPracticeFacility|1,02866
Survey|20180508|1|00105|FitnessCenter|1,00105
Survey|20180508|1|00105|PickleballCourts|1,00105
Survey|20180508|1|01084|TennisServices|1,01084
Survey|20180508|1|02845|TennisServices|1,02845
Survey|20180508|1|02753|TennisServices|1,02753
Survey|20180508|1|00253|TennisServices|1,00253
Survey|20180508|1|01588|TennisServices|1,01588
Survey|20180508|1|00678|TennisServices|1,00678
Survey|20180508|1|00192|TennisServices|1,00192
Survey|20180508|1|00514|Boardroom|1,00514
Survey|20180508|1|02775|Boardroom|1,02775
Survey|20180508|1|00375|Boardroom|1,00375
Survey|20180508|1|00116|Boardroom|1,00116
Survey|20180508|1|02777|Boardroom|1,02777
Survey|20180508|1|02836|Boardroom|1,02836
Survey|20180508|1|01556|Boardroom|1,01556
Survey|20180508|1|00745|Boardroom|1,00745
Survey|20180508|1|00561|Boardroom|1,00561
Survey|20180508|1|00185|Boardroom|1,00185
Survey|20180508|1|02756|Boardroom|1,02756
Survey|20180508|1|01084|Boardroom|1,01084
Survey|20180508|1|02506|Boardroom|1,02506
Survey|20180508|1|03070|Boardroom|1,03070
Survey|20180508|1|00685|Boardroom|1,00685
Survey|20180508|1|02604|Boardroom|1,02604
Survey|20180508|1|03012|Boardroom|1,03012
Survey|20180508|1|00105|Boardroom|1,00105
Survey|20180508|1|03080|Boardroom|1,03080
Survey|20180508|1|02997|Boardroom|1,02997
Survey|20180508|1|02704|Boardroom|1,02704
Survey|20180508|1|02845|Boardroom|1,02845
Survey|20180508|1|01349|ConferenceRoom|1,01349
Survey|20180508|1|02820|ConferenceRoom|1,02820
Survey|20180508|1|00131|ConferenceRoom|1,00131
Survey|20180508|1|02662|ConferenceRoom|1,02662
Survey|20180508|1|00562|ConferenceRoom|1,00562
Survey|20180508|1|00703|ConferenceRoom|1,00703
Survey|20180508|1|02175|ConferenceRoom|1,02175
Survey|20180508|1|02701|ConferenceRoom|1,02701
Survey|20180508|1|01191|ConferenceRoom|1,01191
Survey|20180508|1|03012|ConferenceRoom|1,03012
Survey|20180508|1|02604|ConferenceRoom|1,02604
Survey|20180508|1|02855|ConferenceRoom|1,02855
Survey|20180508|1|02748|ConferenceRoom|1,02748
Survey|20180508|1|01588|ConferenceRoom|1,01588
